"times","S","E","On","Of","A","Q","Bs","Bp","v","w","N","POUD","actPOUD","prop.OAT","prop.capacity","dsct","cost","qaly","inj","du.init","date","B_total","O_total","active_users","coverage_rate","capacity_utilization","waiting_change","patients_change"
3168,31759.9833183333,30626.9220604474,4721.57765500835,1000.57051990125,2422.16211182952,1.34078737952518,399.617163032451,1213.17668935421,0.520515246484713,0.715666124758135,72145.350305286,9758.44492650531,5723.48896228913,0.165271604700672,0.179331851865737,0.772040389737638,1286.86673514393,120.320197295492,8189.00036221043,2.04087192139505,8.67945205479452,1612.79385238666,5722.14817490961,5723.48896228913,16.5271604700672,92.1596487078093,2.47189018778293e-05,0.0238457386662958
3169,31758.2605897935,30626.5694990169,4721.31868608942,1000.66445679892,2422.10711078526,1.34081207667395,399.617160465626,1213.20053535275,0.52047810935285,0.715627456256125,72143.0788503791,9758.24876156866,5723.32395496503,0.1652773704817,0.179335456879528,0.771977342733907,1286.7773688246,120.306481911698,8188.72959711855,2.0407818871659,8.68219178082192,1612.81769581837,5721.98314288834,5723.32395496503,16.52773704817,92.1610111896212,2.46971487718461e-05,0.0238434317075189
3170,31756.5380905112,30626.2168412671,4721.05972810458,1000.75835645028,2422.05210450995,1.34083675208323,399.6171578983,1213.22437902293,0.520440983315891,0.715588799445845,72140.8074945164,9758.05256273813,5723.15892130695,0.165283136829985,0.179339062661182,0.771914300878772,1286.68800698376,120.292768163373,8188.45880888582,2.04069185627566,8.68493150684932,1612.84153692123,5721.81808455486,5723.15892130695,16.5283136829985,92.1623735383562,2.4675409281194e-05,0.0238411028619794
3171,31754.8158204645,30625.8640872235,4720.80078106749,1000.85221887372,2421.99709300604,1.34086140576662,399.617155330474,1213.24822034292,0.52040386836757,0.71555015432059,72138.5362377144,9757.85633002641,5722.99386134697,0.165288903743168,0.17934266921055,0.771851264171814,1286.59864960697,120.279056050344,8188.18799754597,2.04060182873022,8.68767123287671,1612.86537567339,5721.65299994121,5722.99386134697,16.5288903743168,92.1637357527654,2.46536833923283e-05,0.0238387521608274
3172,31753.0937796316,30625.5112369115,4720.54184499182,1000.94604408758,2421.94207627597,1.34088603773771,399.617152762149,1213.27205929088,0.520366764501626,0.71551152087366,72136.2650799892,9757.66006344614,5722.82877511714,0.165294671218891,0.179346276527484,0.771788232612611,1286.50929667986,120.265345572439,8187.91716313267,2.04051180453546,8.69041095890411,1612.88921205303,5721.4878890794,5722.82877511714,16.5294671218891,92.1650978316017,2.46319710912601e-05,0.0238363796354406
3173,31751.3719679906,30625.1582903565,4720.28291989119,1001.03983211021,2421.88705432219,1.34091064801008,399.617150193324,1213.29589584502,0.520329671711805,0.715472899098359,72133.994021357,9757.46376300995,5722.66366264941,0.165300439254801,0.179349884611835,0.771725206200745,1286.41994818804,120.251636729484,8187.64630567958,2.04042178369726,8.69315068493151,1612.91304603834,5721.32275200141,5722.66366264941,16.5300439254801,92.1664597736197,2.46102723644448e-05,0.0238339853156049
3174,31749.6503855196,30624.805247584,4720.02400577923,1001.13358295994,2421.83202714713,1.34093523659728,399.617147624,1213.31972998358,0.520292589991862,0.715434288987998,72131.7230618341,9757.26742873048,5722.49852397577,0.165306207848547,0.179353493463455,0.771662184935793,1286.33060411718,120.237929521307,8187.37542522031,2.04033176622149,8.6958904109589,1612.93687760758,5721.15758873918,5722.49852397577,16.5306207848547,92.1678215775759,2.45885871983376e-05,0.0238315692329252
3175,31747.9290321968,30624.4521086194,4719.76510266955,1001.22729665507,2421.77699475325,1.34095980351285,399.617145054177,1213.34356168482,0.520255519335557,0.715395690535894,72129.4522014366,9757.07106062036,5722.33335912812,0.165311976997782,0.179357103082196,0.771599168817336,1286.24126445296,120.224223947734,8187.10452178847,2.04024175211401,8.6986301369863,1612.960706739,5720.99239932462,5722.33335912812,16.5311976997782,92.1691832422283,2.45669155787276e-05,0.0238291314178696
3176,31746.2079080001,30624.0988734882,4719.50621057573,1001.32097321389,2421.72195714298,1.34098434877035,399.617142483854,1213.36739092704,0.520218459736656,0.715357103735367,72127.1814401806,9756.87465869225,5722.16816813837,0.16531774670016,0.179360713467909,0.771536157844954,1286.15192918108,120.210520008594,8186.83359541759,2.04015174138068,8.7013698630137,1612.9845334109,5720.82718378962,5722.16816813837,16.531774670016,92.1705447663369,2.45452574920701e-05,0.0238266719006788
3177,31744.4870129079,30623.7455422158,4719.24732951136,1001.41461265465,2421.66691431876,1.34100887238327,399.617139913033,1213.39121768858,0.520181411188934,0.715318528579746,72124.9107780825,9756.67822295879,5722.00295103842,0.16532351695334,0.179364324620444,0.771473152018226,1286.06259828727,120.196817703713,8186.56264614121,2.04006173402735,8.7041095890411,1613.00835760161,5720.66194216602,5722.00295103842,16.532351695334,92.1719061486634,2.45236129250426e-05,0.0238241907127303
3178,31742.766346898,30623.3921148276,4718.98845949001,1001.50821499563,2421.61186628303,1.34103337436514,399.617137341712,1213.41504194778,0.520144373686171,0.715279965062362,72122.6402151582,9756.48175343253,5721.83770786,0.165329287754984,0.179367936539656,0.771410151336733,1285.97327175728,120.183117032918,8186.29167399282,2.03997173005986,8.70684931506849,1613.03217928949,5720.49667448563,5721.83770786,16.5329287754984,92.1732673879711,2.4501981863656e-05,0.023821687884265
3179,31741.0459099488,30623.038591349,4718.72960052522,1001.60178025503,2421.55681303823,1.34105785472943,399.617134769893,1213.43886368305,0.520107347222155,0.715241413176555,72120.3697514239,9756.28525012615,5721.67243863498,0.165335059102754,0.179371549225395,0.771347155800053,1285.8839495769,120.169417996037,8186.02067900587,2.03988172948404,8.70958904109589,1613.05599845294,5720.33138078025,5721.67243863498,16.5335059102754,92.1746284830251,2.44803642943658e-05,0.0238191634457507
3180,31739.3257020381,30622.6849718055,4718.47075263053,1001.69530845109,2421.50175458679,1.34108231348963,399.617132197575,1213.46268287279,0.520070331790679,0.715202872915667,72118.0993868959,9756.08871305226,5721.5071433951,0.16534083099432,0.179375162677513,0.771284165407767,1285.79463173193,120.155720592897,8185.7496612138,2.03979173230573,8.71232876712329,1613.07981507037,5720.16606108162,5721.5071433951,16.534083099432,92.1759894325924,2.44587602034052e-05,0.0238166174278831
3181,31737.6057231442,30622.3312562225,4718.21191581947,1001.788799602,2421.44669093116,1.34110675065921,399.617129624759,1213.48649949547,0.520033327385546,0.715164344273049,72115.8291215902,9755.89214222351,5721.34182217213,0.16534660342735,0.179378776895861,0.771221180159455,1285.7053182082,120.142024823324,8185.47862065,2.03970173853073,8.71506849315069,1613.10362912023,5720.00071542147,5721.34182217213,16.534660342735,92.1773502354416,2.44371695770074e-05,0.0238140498611301
3182,31735.8859732451,30621.9774446254,4717.95309010554,1001.88225372593,2421.39162207376,1.34113116625161,399.617127051445,1213.51031352956,0.519996334000563,0.715125827242055,72113.5589555229,9755.69553765249,5721.17647499773,0.165352376399517,0.179382391880292,0.771158200054697,1285.61600899156,120.128330687147,8185.20755734783,2.03961174816487,8.71780821917808,1613.127440581,5719.83534383147,5721.17647499773,16.5352376399517,92.1787108903431,2.44155924022937e-05,0.0238114607757325
3183,31734.1664523188,30621.6235370395,4717.69427550224,1001.97567084105,2421.33654801703,1.34115556028028,399.617124477632,1213.53412495357,0.519959351629544,0.715087321816045,72111.2888887102,9755.49889935181,5721.01110190357,0.165358149908498,0.179386007630658,0.771095225093072,1285.52670406789,120.114638184191,8184.93647134062,2.03952176121395,8.72054794520548,1613.15124943121,5719.66994634329,5721.01110190357,16.5358149908498,92.1800713960689,2.43940286650535e-05,0.023808850202613
3184,31732.4471603436,30621.2695334904,4717.43547202304,1002.0690509655,2421.28146876341,1.34117993275863,399.617121903321,1213.55793374606,0.51992238026631,0.715048827988386,72109.0189211681,9755.30222733409,5720.8457029213,0.165363923951972,0.17938962414681,0.771032255274161,1285.4374034231,120.100947314285,8184.66536266167,2.03943177768377,8.72328767123288,1613.17505564938,5719.50452298854,5720.8457029213,16.5363923951972,92.181431751393,2.43724783517418e-05,0.0238062181720124
3185,31730.7280972974,30620.9154340033,4717.17667968143,1002.16239411739,2421.22638431532,1.34120428370008,399.617119328513,1213.58173988558,0.519885419904691,0.715010345752447,72106.7490529126,9755.10552161192,5720.68027808251,0.165369698527621,0.1793932414286,0.770969290597544,1285.34810704311,120.087258077256,8184.39423134426,2.03934179758012,8.72602739726027,1613.19885921409,5719.33907379882,5720.68027808251,16.5369698527621,92.182791955091,2.43509414492582e-05,0.0238035647137167
3186,31729.0092631583,30620.5612386038,4716.91789849085,1002.25570031485,2421.1712946752,1.34122861311802,399.617116753206,1213.60554335074,0.519848470538519,0.714971875101607,72104.47928396,9754.90878219796,5720.51482741882,0.165375473633128,0.17939685947588,0.7709063310628,1285.25881491387,120.07357047293,8184.12307742161,2.03925182090878,8.72876712328767,1613.22266010395,5719.1735988057,5720.51482741882,16.5375473633128,92.1841520059401,2.43294179436138e-05,0.0238008898591033
3187,31727.2906579043,30620.2069473171,4716.65912846473,1002.34896957595,2421.11619984547,1.34125292102584,399.617114177402,1213.62934412019,0.519811532161638,0.714933416029248,72102.2096143262,9754.71200910476,5720.3493509617,0.165381249266184,0.179400478288503,0.770843376669511,1285.16952702136,120.059884501135,8183.85190092693,2.03916184767554,8.73150684931507,1613.24645829759,5719.00809804068,5720.3493509617,16.5381249266184,92.1855119027193,2.43079078212638e-05,0.0237981936372762
3188,31725.5722815136,30619.8525601687,4716.40036961651,1002.44220191877,2421.06109982857,1.34127720743691,399.617111601101,1213.65314217257,0.519774604767895,0.714894968528757,72099.9400440273,9754.51520234496,5720.18384874272,0.165387025424477,0.17940409786632,0.770780427417255,1285.08024335158,120.046200161698,8183.5807018934,2.03907187788617,8.73424657534247,1613.27025377367,5718.84257153528,5720.18384874272,16.5387025424477,92.1868716442096,2.42864110693297e-05,0.0237954760791581
3189,31723.8541339642,30619.498077184,4716.14162195959,1002.53539736136,2421.00599462692,1.34130147236459,399.617109024302,1213.67693748658,0.519737688351144,0.714856532593527,72097.6705730794,9754.31836193113,5720.01832079333,0.165392802105701,0.179407718209183,0.770717483305613,1284.99096389055,120.032517454447,8183.30948035415,2.03898191154643,8.73698630136986,1613.29404651088,5718.67701932095,5720.01832079333,16.5392802105701,92.1882312291933,2.42649276738227e-05,0.0237927372149898
3190,31722.1362152342,30619.1434983883,4715.88288550738,1002.62855592176,2420.95088424295,1.34132571582221,399.617106447005,1213.70073004095,0.519700782905248,0.714818108216957,72095.4012014984,9754.12148787586,5719.85276714495,0.165398579307555,0.179411339316945,0.770654544334166,1284.90168862433,120.018836379208,8183.03823634229,2.03889194866207,8.73972602739726,1613.31783648796,5718.51144142913,5719.85276714495,16.5398579307555,92.1895906564547,2.42434576211981e-05,0.0237899770747845
3191,31720.4185253015,30618.7888238071,4715.62416027325,1002.72167761797,2420.8957686791,1.34134993782311,399.617103869212,1213.72451981443,0.519663888424075,0.714779695392452,72093.1319293004,9753.92458019178,5719.68718782904,0.165404357027736,0.179414961189457,0.770591610502493,1284.81241753899,120.005156935808,8182.7669698909,2.03880198923884,8.74246575342466,1613.34162368365,5718.34583789122,5719.68718782904,16.5404357027736,92.1909499247798,2.42220008983551e-05,0.0237871956885556
3192,31718.7010641443,30618.4340534656,4715.36544627057,1002.81476246801,2420.84064793777,1.3413741383806,399.617101290922,1213.74830678581,0.519627004901498,0.714741294113421,72090.8627565014,9753.72763889148,5719.52158287697,0.165410135263946,0.179418583826572,0.770528681810175,1284.72315062063,119.991479124076,8182.49568103302,2.0387120332825,8.74520547945206,1613.36540807673,5718.18020873858,5719.52158287697,16.5410135263947,92.1923090329561,2.42005574917492e-05,0.0237843930863164
3193,31716.9838317405,30618.0791873893,4715.1067435127,1002.90781048985,2420.7855220214,1.34139831750799,399.617098712135,1213.7720909339,0.519590132331401,0.714702904373278,72088.5936831173,9753.53066398749,5719.35595232006,0.165415914013894,0.179422207228142,0.770465758256792,1284.63388785537,119.977802943837,8182.22436980167,2.03862208079877,8.74794520547945,1613.38918964603,5718.01455400255,5719.35595232006,16.5415914013894,92.1936679797732,2.41791273880576e-05,0.0237815692987624
3194,31715.2668280683,30617.7242256035,4714.84805201298,1003.00082170146,2420.73039093241,1.34142247521856,399.617096132851,1213.79587223754,0.519553270707671,0.714664526165445,72086.3247091643,9753.33365549245,5719.19029618966,0.165421693275285,0.179425831394019,0.770402839841925,1284.54462922936,119.96412839492,8181.95303622983,2.03853213179338,8.75068493150685,1613.41296837039,5717.84887371445,5719.19029618966,16.5421693275285,92.1950267640221,2.41577105735136e-05,0.0237787243552248
3195,31713.5500531056,30617.3691681336,4714.58937178474,1003.09379612078,2420.67525467322,1.34144661152559,399.61709355307,1213.8196506756,0.519516420024202,0.714626159483347,72084.0558346582,9753.13661341894,5719.02461451705,0.165427473045831,0.179429456324055,0.770339926565153,1284.45537472877,119.950455477151,8181.68168035045,2.03844218627205,8.75342465753425,1613.43674422867,5717.68316790553,5719.02461451705,16.5427473045831,92.1963853844956,2.41363070352385e-05,0.0237758582861716
3196,31711.8335068306,30617.0140150049,4714.33070284129,1003.18673376575,2420.62011324626,1.34147072644235,399.617090972793,1213.843426227,0.519479580274897,0.714587804320417,72081.787059615,9752.93953777954,5718.85890733349,0.165433253323247,0.179433082018103,0.770277018426058,1284.36612433979,119.936784190357,8181.41030219644,2.03835224424051,8.75616438356164,1613.46051719979,5717.51743660704,5718.85890733349,16.5433253323247,92.1977438399882,2.41149167596877e-05,0.023772971120934
3197,31710.1171892211,30616.6587662429,4714.07204519593,1003.27963465427,2420.56496665394,1.34149481998209,399.61708839202,1213.86719887066,0.519442751453663,0.714549460670089,72079.5183840507,9752.74242858679,5718.69317467017,0.16543903410525,0.179436708476016,0.77021411542422,1284.27687804865,119.923114534367,8181.13890180071,2.03826230570446,8.75890410958904,1613.48428726268,5717.3516798502,5718.69317467017,16.543903410525,92.1991021292962,2.40935397333164e-05,0.0237700628904349
3198,31708.4011002552,30616.3034218728,4713.81339886195,1003.37249880423,2420.50981489868,1.34151889215803,399.617085810751,1213.89096858556,0.519405933554415,0.714511128525808,72077.2498079813,9752.54528585333,5718.52741655834,0.165444815389558,0.179440335697644,0.770151217559219,1284.18763584159,119.909446509006,8180.86747919609,2.03817237066959,8.76164383561644,1613.50805439631,5717.18589766618,5718.52741655834,16.5444815389558,92.2004602512175,2.40721759432461e-05,0.0237671336233234
3199,31706.685239911,30615.9479819199,4713.55476385261,1003.46532623351,2420.45465798291,1.34154294298341,399.617083228985,1213.91473535067,0.519369126571073,0.71447280788102,72074.9813314226,9752.34810959168,5718.36163302912,0.165450597173896,0.179443963682842,0.770088324830635,1284.09839770487,119.895780114102,8180.59603441543,2.03808243914161,8.76438356164384,1613.53181857966,5717.02009008613,5718.36163302912,16.5450597173896,92.2018182045519,2.40508253757099e-05,0.0237641833505222
3200,31704.9696081664,30615.5924464097,4713.29614018118,1003.55811695998,2420.39949590903,1.34156697247142,399.617080646724,1213.93849914503,0.519332330497566,0.714434498729179,72072.7129543906,9752.15089981443,5718.19582411364,0.165456379455989,0.17944759243146,0.77002543723805,1284.00916362478,119.882115349483,8180.3245674915,2.0379925111262,8.76712328767123,1613.55557979176,5716.85425714116,5718.19582411364,16.5456379455989,92.2031759881005,2.40294880178293e-05,0.0237612121011352
3201,31703.2542049995,30615.2368153675,4713.0375278609,1003.65087100147,2420.34432867947,1.34159098063528,399.617078063967,1213.9622599477,0.519295545327828,0.714396201063744,72070.4446769012,9751.95365653414,5718.029989843,0.165462162233565,0.179451221943353,0.769962554781043,1283.91993358766,119.868452214975,8180.05307845708,2.03790258662904,8.76986301369863,1613.57933801166,5716.68839886237,5718.029989843,16.5462162233565,92.2045336006665,2.40081638562817e-05,0.0237582199054032
3202,31701.5390303883,30614.8810888186,4712.778926905,1003.7435883758,2420.28915629664,1.34161496748816,399.617075480714,1213.98601773774,0.5192587710558,0.714357914878177,72068.1764989703,9751.75637976338,5717.86413024828,0.165467945504357,0.179454852218372,0.769899677459197,1283.83070757982,119.854790710407,8179.78156734489,2.0378126656558,8.77260273972603,1613.60309321846,5716.5225152808,5717.86413024828,16.5467945504357,92.2058910410547,2.39868528770781e-05,0.0237552067931119
3203,31699.8240843108,30614.5252667884,4712.5203373267,1003.83626910078,2420.23397876296,1.34163893304323,399.617072896966,1214.00977249428,0.51922200767543,0.714319640165949,72065.9084206139,9751.55906951473,5717.69824536051,0.165473729266099,0.179458483256369,0.76983680527209,1283.74148558764,119.841130835604,8179.51003418764,2.03772274821215,8.77534246575343,1613.62684539125,5716.35660642748,5717.69824536051,16.5473729266099,92.2072483080715,2.39655550680062e-05,0.023752172793138
3204,31698.1093667449,30614.1693493021,4712.26175913919,1003.9289131942,2420.17879608084,1.34166287731364,399.617070312722,1214.03352419646,0.519185255180671,0.714281376920534,72063.6404418477,9751.36172580073,5717.5323352107,0.165479513516527,0.179462115057197,0.769773938219303,1283.65226759751,119.827472590394,8179.23847901798,2.03763283430376,8.77808219178082,1613.65059450919,5716.19067233339,5717.5323352107,16.5479513516527,92.208605400525,2.39442704155213e-05,0.0237491179361768
3205,31696.3948776687,30613.8133363851,4712.00319235568,1004.02152067382,2420.12360825269,1.34168680031255,399.617067727984,1214.05727282345,0.519148513565483,0.714243125135412,72061.3725626877,9751.16434863395,5717.36639982982,0.165485298253382,0.17946574762071,0.769711076300419,1283.56305359584,119.813815974604,8178.96690186857,2.03754292393626,8.78082191780822,1613.67434055144,5716.0247130295,5717.36639982982,16.5485298253382,92.209962317225,2.39229989060785e-05,0.0237460422511049
3206,31694.6806170602,30613.4572280626,4711.74463698932,1004.11409155741,2420.06841528093,1.34171070205307,399.61706514275,1214.08101835446,0.519111782823835,0.714204884804069,72059.1047831497,9750.96693802692,5717.20043924879,0.165491083474408,0.179469380946758,0.769648219515016,1283.47384356905,119.800160988062,8178.69530277199,2.03745301711532,8.78356164383562,1613.69808349721,5715.85872854673,5717.20043924879,16.5491083474408,92.2113190569832,2.39017405267994e-05,0.0237429457679355
3207,31692.9665848973,30613.1010243602,4711.48609305329,1004.20662586269,2420.01321716796,1.34173458254834,399.617062557021,1214.1047607687,0.519075062949699,0.714166655919996,72056.8371032496,9750.76949399221,5717.03445349853,0.16549686917735,0.179473015035196,0.769585367862677,1283.38463750362,119.786507630595,8178.42368176084,2.03736311384656,8.78630136986301,1613.72182332572,5715.69271891598,5717.03445349853,16.549686917735,92.2126756186127,2.38804952645832e-05,0.0237398285162271
3208,31691.252781158,30612.7447253029,4711.22756056073,1004.29912360739,2419.95801391619,1.34175844181145,399.617059970797,1214.12850004545,0.519038353937055,0.714128438476689,72054.5695230032,9750.57201654237,5716.86844260993,0.165502655359956,0.179476649885877,0.769522521342982,1283.29543538603,119.77285590203,8178.15203886764,2.03727321413562,8.78904109589041,1613.74556001625,5715.52668416812,5716.86844260993,16.5502655359956,92.2140320009284,2.38592631061074e-05,0.0237366905253111
3209,31689.5392058203,30612.3883309162,4710.96903952478,1004.39158480921,2419.90280552804,1.34178227985548,399.617057384079,1214.15223616399,0.519001655779891,0.71409023246765,72052.3020424264,9750.37450568994,5716.70240661382,0.16550844201998,0.179480285498651,0.769459679955511,1283.20623720278,119.759205802194,8177.88037412492,2.03718331798813,8.79178082191781,1613.76929354807,5715.36062433399,5716.70240661382,16.550844201998,92.215388202747,2.38380440382713e-05,0.023733531824746
3210,31687.8258588622,30612.0318412253,4710.71052995855,1004.48400948582,2419.84759200591,1.34180609669353,399.617054796866,1214.17596910365,0.518964968472199,0.714052037886385,72050.034661535,9750.17696144751,5716.53634554108,0.165514229155174,0.179483921873372,0.769396843699846,1283.1170429404,119.745557330915,8177.60868756516,2.03709342540969,8.79452054794521,1613.79302390052,5715.19453944438,5716.53634554108,16.5514229155174,92.2167442228866,2.38168380477521e-05,0.023730352443863
3211,31686.1127402617,30611.6752562556,4710.45203187516,1004.5763976549,2419.79237335221,1.34182989233865,399.617052209158,1214.19969884377,0.518928292007978,0.714013854726408,72047.7673803448,9749.97938382754,5716.3702594224,0.165520016763296,0.179487559009894,0.769334012575567,1283.02785258545,119.731910488019,8177.3369792208,2.03700353640593,8.7972602739726,1613.81675105293,5715.02842953006,5716.3702594224,16.5520016763296,92.2181000601674,2.37956451218935e-05,0.0237271524126754
3212,31684.3998499966,30611.3185760323,4710.19354528769,1004.6687493341,2419.73714956935,1.3418536668039,399.617049620957,1214.22342536373,0.518891626381235,0.713975682981236,72045.5001988716,9749.78177284263,5716.20414828859,0.165525804842108,0.179491196908069,0.769271186582256,1282.9386661245,119.718265273334,8177.06524912426,2.03691365098245,8.8,1613.84047498469,5714.86229462179,5716.20414828859,16.5525804842108,92.2194557134107,2.37744652475946e-05,0.0237239317593776
3213,31682.6871880451,30610.9618005807,4709.93507020922,1004.76106454105,2419.68192065972,1.34187742010231,399.617047032261,1214.24714864294,0.518854971585982,0.713937522644392,72043.2331171311,9749.58412850529,5716.03801217036,0.165531593389371,0.17949483556775,0.769208365719493,1282.84948354416,119.704621686687,8176.79349730794,2.03682376914485,8.8027397260274,1613.8641956752,5714.69613475027,5716.03801217036,16.5531593389371,92.2208111814402,2.37532984113109e-05,0.023720690514665
3214,31680.974754385,30610.6049299262,4709.67660665282,1004.85334329336,2419.62668662574,1.34190115224691,399.617044443071,1214.27086866084,0.518818327616237,0.713899373709404,72040.9661351393,9749.38645082808,5715.87185109843,0.165537382402852,0.179498474988789,0.76914554998686,1282.76030483106,119.690979727905,8176.52172380419,2.03673389089872,8.80547945205479,1613.88791310391,5714.52994994618,5715.87185109843,16.5537382402852,92.2221664630806,2.37321446001637e-05,0.0237174287071866
3215,31679.2625489943,30610.247964094,4709.41815463154,1004.94558560862,2419.57144746981,1.34192486325071,399.617041853387,1214.29458539689,0.518781694466027,0.713861236169807,72038.6992529117,9749.1887398235,5715.70566510342,0.165543171880319,0.17950211517104,0.769082739383937,1282.67112997183,119.677339396816,8176.24992864533,2.03664401624963,8.80821917808219,1613.91162725028,5714.36374024017,5715.70566510342,16.5543171880319,92.2235215571586,2.37110038017185e-05,0.023714146365819
3216,31677.5505718509,30609.8909031093,4709.15971415842,1005.03779150443,2419.51620319432,1.34194855312672,399.61703926321,1214.31829883059,0.518745072129383,0.713823110019139,72036.4324704643,9748.99099550411,5715.53945421599,0.165548961819545,0.179505756114355,0.769019933910306,1282.58195895316,119.663700693246,8175.97811186367,2.03655414520318,8.81095890410959,1613.9353380938,5714.19750566285,5715.53945421599,16.5548961819545,92.2248764625026,2.36898760017645e-05,0.0237108435205755
3217,31675.8388229329,30609.5337469975,4708.90128524648,1005.12996099834,2419.46095380169,1.3419722218879,399.617036672538,1214.34200894146,0.518708460600343,0.713784995250945,72034.1657878127,9748.79321788238,5715.3732184667,0.165554752218304,0.179509397818588,0.768957133565548,1282.49279176175,119.650063617023,8175.70627349147,2.03646427776492,8.81369863013699,1613.959045614,5714.03124624482,5715.3732184667,16.5554752218304,92.2262311779427,2.36687611885333e-05,0.0237075202003325
3218,31674.127302218,30609.1764957838,4708.64286790873,1005.2220941079,2419.4056992943,1.34199586954725,399.617034081374,1214.36571570906,0.518671859872952,0.713746891858775,72031.8992049728,9748.59540697091,5715.20695788618,0.165560543074372,0.179513040283591,0.768894338349244,1282.4036283843,119.636428167975,8175.43441356095,2.03637441394043,8.81643835616438,1613.98274979043,5713.86496201663,5715.20695788618,16.5560543074372,92.2275857023103,2.36476593484802e-05,0.0237041764341939
3219,31672.4160096844,30608.8191494936,4708.38446215817,1005.31419085064,2419.35043967457,1.34201949611772,399.617031489716,1214.38941911297,0.51863526994126,0.713708799836185,72029.6327219602,9748.39756278219,5715.04067250494,0.16556633438553,0.179516683509218,0.768831548260974,1282.31446880756,119.622794345928,8175.16253210433,2.03628455373525,8.81917808219178,1614.00645060268,5713.69865300881,5715.04067250494,16.556633438553,92.228940034439,2.36265704682825e-05,0.0237008122514908
3220,31670.7049453099,30608.461708152,4708.12606800779,1005.40625124406,2419.29517494488,1.34204310161226,399.617028897565,1214.4131191328,0.518598690799325,0.713670719176734,72027.3663387906,9748.19968532871,5714.87436235347,0.165572126149562,0.179520327495321,0.768768763300321,1282.22531301831,119.60916215071,8174.89062915378,2.03619469715495,8.82191780821918,1614.03014803036,5713.53231925185,5714.87436235347,16.5572126149562,92.2302941731636,2.36054945359498e-05,0.0236974276810997
3221,31668.9941090724,30608.1041717843,4707.86768547055,1005.49827530567,2419.23990510765,1.34206668604379,399.61702630492,1214.4368157482,0.518562122441211,0.713632649873988,72025.1000554797,9748.00177462302,5714.70802746225,0.165577918364252,0.179523972241755,0.768705983466866,1282.13616100332,119.595531582147,8174.61870474144,2.03610484420506,8.82465753424658,1614.05384205312,5713.36596077622,5714.70802746225,16.5577918364252,92.2316481173209,2.35844315372713e-05,0.0236940227523519
3222,31667.2835009499,30607.7465404158,4707.6093145594,1005.59026305294,2419.18463016525,1.34209024942525,399.617023711783,1214.46050893883,0.518525564860987,0.71359459192152,72022.8338720433,9747.80383067762,5714.54166786176,0.16558371102739,0.179527617748371,0.76864320876019,1282.04701274942,119.581902640068,8174.34675889942,2.03601499489113,8.82739726027397,1614.07753265061,5713.19957761234,5714.54166786176,16.558371102739,92.2330018657491,2.35633814607006e-05,0.0236905974938963
3223,31665.5731209203,30607.3888140718,4707.3509552873,1005.68221450333,2419.12935012009,1.34211379176955,399.617021118153,1214.48419868439,0.518489018052731,0.713556545312904,72020.5677884971,9747.60585350505,5714.37528358242,0.165589504136766,0.179531264015023,0.768580439179874,1281.95786824344,119.568275324299,8174.07479165979,2.03592514921867,8.83013698630137,1614.10121980254,5713.03316979063,5714.37528358242,16.5589504136766,92.2343554172883,2.35423442924709e-05,0.0236871519348369
3224,31663.8629689615,30607.0309927774,4707.09260766716,1005.77412967428,2419.07406497457,1.34213731308957,399.61701852403,1214.50788496462,0.518452482010524,0.713518510041723,72018.3018048567,9747.40784311777,5714.20887465455,0.165595297690177,0.179534911041565,0.768517674725499,1281.86872747224,119.554649634667,8173.80280305462,2.03583530719321,8.83287671232877,1614.12490348865,5712.86673734145,5714.20887465455,16.5595297690177,92.2357087707799,2.35213200194817e-05,0.0236836861045049
3225,31662.1530450515,30606.6730765579,4706.83427171191,1005.86600858323,2419.01877473107,1.3421608133982,399.617015929415,1214.53156775927,0.518415956728457,0.713480486101563,72016.0359211378,9747.20979952829,5714.04244110854,0.165601091685417,0.179538558827849,0.768454915396648,1281.7795904227,119.541025571001,8173.53079311592,2.03574546882028,8.83561643835616,1614.14858368868,5712.70028029515,5714.04244110854,16.5601091685417,92.2370619250675,2.35003086297425e-05,0.0236802000315492
3226,31660.4433491682,30606.3150654387,4706.57594743445,1005.95785124758,2418.963479392,1.34218429270831,399.617013334307,1214.55524704812,0.518379442200624,0.713442473486019,72013.770137356,9747.01172274916,5713.87598297474,0.165606886120287,0.179542207373729,0.768392161192901,1281.69045708172,119.527403133126,8173.25876187568,2.03565563410537,8.83835616438356,1614.17226038243,5712.53379868203,5713.87598297474,16.5606886120287,92.2384148789957,2.34793101099307e-05,0.0236766937446191
3227,31658.7338812894,30605.9569594448,4706.31763484766,1006.04965768472,2418.90817895973,1.34220775103275,399.617010738707,1214.57892281099,0.518342938421128,0.713404472188686,72011.504453527,9746.81361279284,5713.70950028341,0.16561268099259,0.179545856679059,0.76832941211384,1281.60132743625,119.513782320871,8172.98670936585,2.035565803054,8.84109589041096,1614.1959335497,5712.36729253238,5713.70950028341,16.561268099259,92.2397676314114,2.34583244469455e-05,0.0236731672735004
